年薪20-50万 高级金融数据分析师可配助理,100%,济南盛业亿汇资产管理有限公司,30001-50000,济南,最新,    一、职位优势：      1、培训：不怕你没经验公司有完备的培训体系，所有的管理人员均由基层培养；人才培养是我们最大的优势，为全员提供专业系统化的岗前带薪培训、岗中训练及管理力提升训练是我们的日常工作      2、发展：我们这里目前非常缺管理岗，入职即可参与晋升，达到考核要求可以直接通过公...,http://jobs.zhaopin.com/CC485466981J00042909413.htm
BI数据分析师,79%,西安盈达信息科技有限公司,6000-10000,西安,最新,   岗位职责：    1  、负责银行类客户BI产品分析功能的整体设计、实现及优化；    2  、支持各项目现场业务分析场景的方案设计，提供展示数据分析能力和业务价值的成果，并配合项目完成方案落地；    3  、独立完成金融业务的数据分析建模及评估、优化工作    任职要求：    1.   ...,http://jobs.zhaopin.com/CC452218233J00069346708.htm
数据分析师,70%,杭州正吾资产管理有限公司,10000-20000,上海,最新,         岗位职责：    量化投资相关数据的整理分析和统计研究，以及相关的策略研发工作    任职要求：    1  、国内外知名高校硕士以上学历（博士优先），应届生优先    2  、数学、物理、统计、计算机、电子或其他相关理工科专业    3  、突出的统计分析能力，严谨的研究习惯  ...,http://jobs.zhaopin.com/CZ550458030J00080302604.htm
数据分析师,100%,湖南美致空间设计工程有限公司,6001-8000,长沙,最新,   职位描述：   1、公司各类经营数据的整理、汇总和分析工作；   2、负责统计公司周、月、季年度数据分析，对公司各销售区域的销售、回款、应收账款、各种任务达成率进行总结性数据分析；   3、对产品部的每月库存单品的动销率进行分析，分析所有产品批号批次，对定期积压产品提出警告。   任职要求： ...,http://jobs.zhaopin.com/CC698369725J00109002505.htm
高级数据分析师,78%,中数经纬科技(北京)有限公司,10000-20000,北京,最新,   1  、数学、统计、计算机或者相关专业本科以上学历；有相关工作经验者从优录取；   2、二年以上数据分析工作经验，了解台湾、香港和澳门地区政治环境，熟悉境外社交媒体(脸书、推特等)与互联网趋势者优先；    3  、  分析与研究网络舆情发展规律，对  社交媒体  舆情进行研判，通过分析形成舆...,http://jobs.zhaopin.com/CC463110133J00045447913.htm
数据分析师,50%,山西北斗经纬科贸股份有限公司,4001-6000,太原,最新,   岗位职责：    1. 根据公司业务发展需要，熟练操作业务系统；    2. 协助建立公司的大数据库，负责数据分析，清洗，配置规则和监控。    3. 基于大数据管理工具，进行初步的数据分析工作。    任职要求：    1. 本科及以上学历；    2. 诚实正直，严谨细致，善于倾听，理解力...,http://jobs.zhaopin.com/CC672730822J00024004711.htm
数据分析师/可实习,87%,长春澳美客经贸有限公司,4001-6000,长春,最新,  岗位职责：  1. 作为项目团队成员，依据项目需求，建立并不断完善数据分析方法，完成数据整理和分析工作，并撰写相关报告； 2. 参与项目讨论，深入挖掘数据价值，帮助团队提升数据洞察力；     任职要求：  1. 以上学历，信息管理、计算机、统计学、应用数学、计量经济学相关专业毕业； 2. 至少...,http://jobs.zhaopin.com/543374134250109.htm
聘金融投资实习生 数据分析师助理,91%,嘉诺恒盛(北京)教育科技有限公司,4001-6000,北京,最新,  致面临择业的毕业生们：     你还在为刚出校园的不适应而垂头丧气，感到前路渺茫吗？  还因为目前缺少工作经验而被善意拒绝吗？  还在为别人的指责“高不成低不就”而伤心吗？  那么现在，你就可以毫不犹豫来加入嘉诺！  我们以培养90后年轻一代为目的，愿意为有梦想但是苦于没有平台的年轻人提供广大就...,http://jobs.zhaopin.com/278684936257709.htm
高端职位 宝钻直招数据分析师 薪资6-15k,100%,重庆宝钻信息技术咨询有限公司,8001-10000,重庆,最新,       诚 聘      公司是做什么的：   金融行业，主做国家货币之间的兑换！；     公司在招什么岗：   金融分析师|金融交易员|资金管理员|外汇专员（热爱金融、想从事金融行业）  ；     还想了解什么，请您往下看！    ↓      薪资：底薪6000—12000+岗位奖金，...,http://jobs.zhaopin.com/CC503336080J00146957401.htm
金融数据分析师  五险+双休,100%,山西昂骏电子商务有限公司,6001-8000,太原,最新,    不要怀疑你的眼睛   你没看错！                   我也没发错 我们就是想在不同的地方 找到人才。     我们通常只关注自己熟悉的行业和我们能够驾驭的工作，与此同时，有没有想过我们关注的行业还有多少发展和上升空间，同样都是工作 8小时，为什么别人能挣1-2万而自己还在为7...,http://jobs.zhaopin.com/CZ674002580J00035388411.htm
金融数据分析师（基金、股票、外汇）,100%,北京万向天乾科技有限公司,10001-15000,北京,最新,     欢迎广大怀揣梦想，憧憬未来，渴望用自己的双手去创造未来的有识之士加入我们的队伍中，一起去创造属于我们的辉煌！       岗位职责    ：      1.严格执行公司各项制度，，并定期整理交易数据，向上级领导账户分析结果；     2.按照部门主管的要求进行技术和基本面规律的分析，进行数...,http://jobs.zhaopin.com/371117782250559.htm
【诚招】大数据分析师助理高薪+双休,100%,太原中软卓越信息技术有限责任公司,6001-8000,太原-小店区,最新,  一、岗位要求：  1、用常用的统计软件及编程语言分析每日交易数据，协助做二级技术分析数据；  2、协助经理用之前数据做回测、开发交易策略；  3、协助分析企业金融经济，指导提供企业竞争情报分析方案、报告；  4、根据实际业务要求，完成较深入的专项数据分析并形成分析报告。   二、任职资格：  1...,http://jobs.zhaopin.com/431389236250810.htm
数据分析师,,四达时代集团,20001-30000,北京-大兴区,最新,  职位描述   1.搭建数据模型，KPI数据任务分解及预测；  发现异常及时预警，据情况快速有效的定位问题并提出解决方案；   2.分析用户来源、活跃性、留存、流失率、行为路径、转化率等运营数据；  3.对产品改进、流量、用户量提升、内容改进予以数据支持；  收集行业和市场数据，对竞品做数据分析。...,http://jobs.zhaopin.com/155395716252211.htm
数据分析师,88%,湖南福米信息科技有限责任公司,12000-20000,长沙,最新,  岗位描述  1、对接交易所，做好授权的管理；  2、负责各类行情、市场数据，个股数据的引入校验，以及衍生数据设计；   3、负责行情数据产品的策划及研发跟进；  4、建设完善港美股的数据，提升数据质量及用户体验。  岗位要求  1、三年以上行情数据相关工作经验；   2、金融经济类或计算机类专业...,http://jobs.zhaopin.com/CC375069836J00073029208.htm
数据运营师（业务分析）,100%,瑞庭网络技术(上海)有限公司杭州分公司,6001-8000,宁波,最新,  【岗位职责】   1、负责本城市业务的数据分析，监控业务指标的运行情况，以日/周/月为单位定期提供运营分析数据图表，提供预测预警和针对性策略建议；  2、负责本城市业务的数据管理，进行业务涉及的客户、产品、市场、销售等维度的分析并提供合理对策，跟踪所实施的市场活动，整理形成定期效果分析报告；  ...,http://jobs.zhaopin.com/CC264938616J00081566106.htm
数据分析师,,北京小鹿科技有限公司,5000-9000,北京,最新,  职位描述：  1、负责新三板创新行业和企业研究、调研，并进行分析评估，每月独立完成一定数量的调研报告和行业分析报告；  2、积累行业及企业资源和数据，可以快速深入了解一个细分领域；  3、负责线上产品（各类榜单）的产出和运营；  4、领导分配的相关工作。     创新行业包括但不限于互联网金融、...,http://jobs.zhaopin.com/CC703868321J00047577514.htm
舆情数据分析师,,浙江在线新闻网站有限公司,4001-6000,杭州-下城区,最新,        请勿重复投递多个岗位！谢谢！       岗位职责：     1、通过对舆情数据、互联网数据的监测、收集与解读，深度挖掘舆情数据特征及规律，为舆情报告提供数据支撑。      2、分析和挖掘行业舆情项目中构建的数据体系和数据模型，优化和完善舆情业务中的数据分析体系。      3、具...,http://jobs.zhaopin.com/CC130966161J00159844601.htm
数据分析师,100%,广州帷策智能科技有限公司,10000-20000,南昌,最新,   岗位职责：    1、   通过数据挖掘分析能力  ，作为项目经理，实施  通信  、金融、政务、  移动互联网  等  行业   大数据或 IT相关  项目；    2、   根据客户需求  编写  分析报告  、搭建  模型   、构建解决方案并组织 IT实施；    3、   配合  项...,http://jobs.zhaopin.com/CC633171928J00146070901.htm
数据分析师（产品部）,,中安信业创业投资有限公司,10001-15000,深圳-福田区,最新,  岗位职责：  1. 应用各类数据分析方法和处理技术，对公司信贷数据进行分析，发现对信贷质量、业务增长等有意义的结论；  2. 月报表的编写，日常报表解读，对其中发现的问题进一步寻找原因，并提出解决问题的办法和建议；  3. 根据部门工作需要完成各类专项分析，以支持产品运营决策和信贷政策制定；  ...,http://jobs.zhaopin.com/143447823258113.htm
